ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,TargetAmt
30297532,7,67,27,D,M,South East,London,Platinum,69053.35,5,0,0
30297710,7,,32,D,F,North,N West,Silver,2250,6,0,0
30299403,13,34,,,F,Midlands,Ulster,Silver,2300,1,1,2
30300665,10,31,41,E,F,South East,London,Silver,2000,8,0,0
30301637,10,46,38,E,F,North,N West,Tin,0.01,7,0,0
30304741,9,76,22,C,M,North,N East,Silver,500,26,0,0
30311144,7,58,24,C,F,South East,S & S East,Silver,3000,7,0,0
30313392,11,57,37,E,,Midlands,East,Gold,6053.35,6,0,0
30314593,11,47,22,C,F,North,N East,Tin,0.01,9,0,0
30315123,16,44,4,A,M,South East,London,Silver,5000,1,1,1
30316030,11,69,11,B,F,South West,S West,Platinum,20567.11,3,1,1
30316375,5,66,30,D,F,South East,S & S East,Gold,6000,2,0,0
30317223,4,49,49,F,F,North,Yorkshire,Silver,4200,6,0,0
30318238,6,54,35,D,F,North,N West,Tin,0.01,5,1,1
30321921,7,36,13,B,F,South East,London,Tin,0.01,9,0,0
30324106,9,78,11,B,F,Midlands,Wales & West,Gold,18160.99,7,0,0
30324823,,64,12,B,M,South East,London,Silver,3000,9,0,0
30327563,7,56,21,C,F,South East,London,Silver,2000,7,0,0
30329450,7,39,12,B,F,Midlands,East,Silver,500,8,0,0
30332508,7,29,17,C,U,Scottish,C Scotland,Silver,1000,5,0,0
30333814,15,64,29,D,,South East,London,Gold,6000,2,0,0
30335019,10,61,19,C,U,Midlands,Midlands,Gold,10000,4,0,0
30336090,12,,4,A,F,South East,London,Silver,3000,9,0,0
30337941,6,51,39,E,M,Midlands,Midlands,Silver,3534.1,7,0,0
30342724,12,37,32,D,F,Midlands,East,Silver,4000,6,1,1
30343720,6,47,,,M,North,N West,Tin,0.01,10,0,0
30345138,8,74,14,B,F,Midlands,Midlands,Silver,1950.4,12,0,0
30348226,9,63,16,C,U,North,N East,Gold,18000,9,0,0
30349060,12,50,25,C,U,South East,London,Gold,5044.45,4,0,0
30349389,9,46,52,F,M,Midlands,Midlands,Tin,0.01,8,0,0
30352762,8,50,4,A,F,Midlands,Midlands,Silver,2500,1,0,0
30355222,12,38,27,D,F,Midlands,Wales & West,Silver,50.01,9,1,1
30357101,8,,14,B,,South East,London,Gold,12560,8,0,0
30359325,12,53,32,D,F,Midlands,Midlands,Silver,1000,1,1,1
30359775,7,33,50,F,F,Midlands,Wales & West,Silver,1000,3,0,0
30360943,7,49,52,F,F,North,Yorkshire,Gold,6000,4,0,0
30361605,9,71,3,A,F,South East,London,Silver,3000,13,0,0
30362067,11,60,28,D,F,South East,London,Silver,3000,8,0,0
30363101,7,74,52,F,M,South East,London,Tin,0.01,8,0,0
30367611,7,41,49,F,M,Midlands,Wales & West,Tin,0.01,8,0,0
30369657,11,25,19,C,F,Midlands,Wales & West,Silver,900,3,1,1
30370094,6,63,17,C,M,Scottish,C Scotland,Silver,1450.45,14,0,0
30370442,26,,24,C,,Midlands,East,Silver,422.61,4,1,3
30371910,6,72,28,D,F,North,N West,Gold,10000,4,0,0
30373875,5,68,52,F,F,South East,London,Tin,0.01,18,0,0
30374472,8,73,4,A,U,South East,London,Platinum,20278.19,4,0,0
30379016,14,53,19,C,F,South East,London,Silver,4000,5,1,2
30379474,5,78,25,C,M,Midlands,Wales & West,Silver,1250,6,0,0
30379962,10,48,52,F,F,North,N West,Silver,1900,5,1,1
30380596,8,64,19,C,F,Midlands,Midlands,Tin,0.01,6,0,0
30380928,4,50,,,,Midlands,Wales & West,Silver,420,9,0,0
30382920,10,79,28,D,,Midlands,Wales & West,Tin,0.01,9,0,0
30384419,14,72,17,C,,South East,S & S East,Platinum,22103.82,8,0,0
30384737,10,,4,A,F,South East,S & S East,Gold,6000,2,0,0
30384850,8,33,38,E,,South East,London,Silver,480,9,0,0
30386713,11,64,52,F,M,Midlands,Midlands,Silver,1000,5,0,0
30388163,11,,35,D,M,North,Yorkshire,Silver,3000,8,0,0
30388805,9,73,32,D,M,Midlands,Midlands,Silver,500,9,0,0
30390656,7,74,23,C,M,Midlands,East,Gold,10000,4,0,0
30391393,11,77,17,C,F,Midlands,East,Gold,7553.35,6,0,0
30391725,9,55,4,A,,South East,London,Gold,12000,8,0,0
30392306,8,48,24,C,F,Midlands,Midlands,Silver,2804.53,9,0,0
30393787,6,33,47,F,F,Midlands,Midlands,Silver,4000.01,4,0,0
30394163,6,46,34,D,F,,,Silver,100,11,0,0
30397618,7,43,9,B,U,South East,London,Tin,0.01,4,0,0
30399750,12,65,20,C,F,South East,London,Gold,6000,3,1,1
30399882,7,65,18,C,M,North,Yorkshire,Silver,2000,9,0,0
30400074,4,65,27,D,F,South East,London,Silver,3000,6,0,0
30400791,10,63,6,B,U,South East,S & S East,Platinum,20003.55,3,0,0
30403235,7,58,49,F,F,North,Yorkshire,Tin,0.01,8,0,0
30405807,10,54,17,C,F,Midlands,Wales & West,Tin,0.01,9,1,1
30406358,10,65,16,C,U,North,N West,Silver,3000,2,0,0
30409063,7,47,10,B,M,Midlands,East,Tin,0.01,8,0,0
30409144,8,42,5,B,M,South East,London,Silver,600,10,0,0
30410126,9,46,52,F,F,Midlands,Midlands,Silver,1500,2,1,1
30411793,6,44,45,E,M,Midlands,East,Tin,0.01,8,0,0
30412218,10,39,21,C,F,South East,London,Silver,3000,5,1,1
30413842,6,48,4,A,M,South East,London,Gold,12106.7,7,0,0
30415926,7,73,12,B,M,North,N West,Gold,6000,2,1,1
30416868,6,48,52,F,M,North,N East,Gold,6000,1,0,0
30417732,11,47,26,C,F,South East,London,Tin,0.01,8,0,0
30420555,6,53,20,C,F,South East,London,Tin,0.01,11,0,0
30421853,14,74,4,A,M,South East,S & S East,Gold,8000,13,0,0
30423252,,34,,,F,Midlands,East,Tin,0.01,7,0,0
30424437,7,43,47,F,F,Scottish,C Scotland,Tin,0.01,5,1,1
30425727,3,51,37,E,F,South East,London,Silver,2949.51,7,0,0
30426219,8,35,27,D,F,South East,London,Tin,0.01,8,1,1
30426774,7,74,14,B,M,Midlands,Midlands,Gold,12000,3,1,1
30428580,6,46,8,B,F,Midlands,Midlands,Silver,0.02,9,0,0
30431069,5,56,5,B,,Midlands,Midlands,Gold,6000,,0,0
30431832,8,62,27,D,F,,,Silver,1000,9,0,0
30432693,5,60,12,B,M,South East,S & S East,Tin,0.01,5,0,0
30433053,13,60,37,E,,South East,London,Tin,0.01,8,0,0
30434823,6,,32,D,F,North,N West,Gold,9053.35,8,0,0
30435692,12,52,16,C,F,South East,London,Tin,0.01,5,0,0
30436842,8,41,25,C,,Midlands,Midlands,Silver,490.01,5,0,0
30437784,,72,19,C,M,Scottish,C Scotland,Silver,4500,26,0,0
30438446,9,49,24,C,M,North,Yorkshire,Gold,9600,3,0,0
30440009,9,35,27,D,F,South East,London,Tin,0.01,5,0,0
30443172,10,,6,B,U,South East,S & S East,Silver,300,8,0,0
30443334,5,48,27,D,F,South East,London,Tin,0.01,7,0,0
30445078,9,56,25,C,F,North,N East,Silver,1697.03,3,0,0
30445647,10,55,9,B,F,Midlands,Midlands,Silver,1000,31,1,1
30449952,8,32,48,F,F,South East,S & S East,Silver,50.01,10,1,1
30450101,10,36,17,C,F,South East,London,Gold,5500,1,1,1
30450810,8,36,38,E,M,Midlands,Midlands,Silver,600,1,0,0
30452767,8,77,1,A,F,South East,London,Platinum,33934.25,12,1,1
30453216,10,62,6,B,M,Midlands,Wales & West,Tin,0.01,4,1,1
30454522,8,55,4,A,F,Midlands,East,Silver,3000,8,0,0
30455472,12,45,23,C,F,Midlands,Wales & West,Silver,1229.23,5,0,0
30457912,15,68,49,F,U,Midlands,Wales & West,Gold,12105.32,8,0,0
30459958,10,43,27,D,F,North,Yorkshire,Platinum,29055.32,8,1,1
30460123,7,42,34,D,F,North,N West,Tin,0.01,8,0,0
30460506,7,33,32,D,U,North,N West,Silver,1000,2,0,0
30461898,13,,32,D,F,North,N West,Silver,1500,12,0,0
30463335,11,35,,,F,Midlands,Ulster,Silver,1000,1,1,1
30467691,6,39,25,C,F,Midlands,Midlands,Tin,0.01,4,0,0
30468574,11,37,25,C,F,North,N East,Silver,3000,11,1,1
30470994,4,34,15,B,,Scottish,Border,Tin,0.01,6,0,0
30471249,5,78,14,B,M,North,N West,Gold,6000,31,0,0
30471419,12,44,19,C,U,Midlands,Midlands,Tin,0.01,5,0,0
30479711,6,60,38,E,M,South East,S & S East,Silver,1000,8,0,0
30481406,6,72,35,D,F,North,N West,Tin,0.01,5,0,0
30481740,10,48,26,C,F,South East,London,Tin,0.01,7,0,0
30483093,9,,33,D,F,Midlands,Midlands,Silver,3000,5,0,0
30484006,5,75,23,C,F,Scottish,Border,Gold,6000,2,0,0
30488699,7,75,16,C,U,Midlands,Midlands,Gold,12000,6,0,0
30489539,11,,5,B,F,South East,S & S East,Gold,6105.32,10,1,1
30489768,4,57,35,D,,North,N East,Silver,3000,3,0,0
30490170,12,58,4,A,F,South East,London,Gold,6107.64,,0,0
30490588,11,44,52,F,U,North,Yorkshire,Silver,50,7,0,0
30490898,,50,14,B,M,Midlands,Midlands,Tin,0.01,8,0,0
30491355,19,54,53,F,F,Midlands,Midlands,Gold,6053.35,5,0,0
30492181,5,61,10,B,M,Scottish,C Scotland,Silver,600,5,0,0
30496489,11,47,31,D,M,North,N East,Tin,0.01,6,0,0
30497361,10,64,44,E,F,South East,S & S East,Gold,6000,1,1,1
30497930,10,52,,,,Midlands,Ulster,Tin,0.01,7,0,0
30499143,7,30,19,C,F,Midlands,Midlands,Silver,1620,5,1,1
30500109,7,37,19,C,,South East,S & S East,Gold,12000,8,1,1
30501067,6,56,23,C,M,Midlands,Wales & West,Tin,0.01,16,0,0
30501598,4,45,42,E,U,North,N East,Silver,600.01,4,0,0
30502101,7,60,8,B,F,North,Yorkshire,Silver,600,1,0,0
30502616,7,,,,F,South East,S & S East,Silver,3620,10,1,1
30502918,8,39,35,D,,South East,London,Tin,0.01,5,0,0
30503620,,49,33,D,F,Midlands,Midlands,Gold,9600,8,1,1
30504694,9,,55,U,F,Midlands,Midlands,Silver,480,10,0,0
30505011,10,37,14,B,,Midlands,East,Tin,0.01,4,1,1
30505453,2,73,19,C,F,Midlands,Wales & West,Gold,6000,1,0,0
30506069,,61,27,D,M,South East,S & S East,Gold,6053.35,,0,0
30506360,7,71,14,B,F,Midlands,Midlands,Silver,3500,6,1,1
30506859,3,79,10,B,F,South East,London,Gold,6053.34,5,0,0
30507480,,59,10,B,F,Midlands,Midlands,Silver,3000,8,0,0
30507766,9,41,41,E,F,South East,London,Tin,0.01,8,1,1
30508207,4,33,27,D,U,South East,London,Silver,1500,4,0,0
30508835,10,60,34,D,U,,,Tin,0.01,9,0,0
30508932,6,51,,,F,South East,S & S East,Silver,420,4,0,0
30509734,5,50,49,F,F,Midlands,Wales & West,Silver,420,8,0,0
30510686,6,46,12,B,U,North,N East,Silver,50.01,10,0,0
30513596,13,56,4,A,M,Midlands,Midlands,Gold,6000,1,0,0
30514509,,,12,B,M,South East,London,Tin,0.01,6,0,0
30515467,8,,27,D,M,South West,S West,Silver,2000,10,0,0
30515661,10,48,53,F,F,Midlands,Midlands,Tin,0.01,8,1,1
30516102,8,42,19,C,M,North,Yorkshire,Tin,0.01,5,1,1
30516722,4,40,47,F,F,Midlands,Midlands,Tin,0.01,8,0,0
30517524,10,55,28,D,F,Midlands,Midlands,Gold,9000,13,0,0
30519691,7,26,53,F,F,South East,London,Tin,0.01,4,1,1
30523214,4,61,15,B,F,South East,S & S East,Silver,2400,16,0,0
30524482,6,61,25,C,M,North,Yorkshire,Gold,6107.64,7,0,0
30524946,9,56,32,D,M,Midlands,Midlands,Silver,2800,8,0,0
30525756,12,55,44,E,F,North,Yorkshire,Platinum,20015.72,3,1,1
30528151,10,53,27,D,U,South East,S & S East,Tin,0.01,8,0,0
30528321,13,66,10,B,M,South East,London,Gold,6000,9,0,0
30529247,12,42,29,D,F,South East,London,Tin,0.01,8,0,0
30532671,,62,19,C,F,North,N West,Gold,8400,9,0,0
30533864,4,61,17,C,M,North,N West,Gold,5000.01,8,0,0
30535085,10,66,10,B,F,South East,London,Gold,6000,12,0,0
30535557,,54,38,E,F,South East,London,Tin,0.01,9,0,0
30535778,9,36,38,E,F,Midlands,Midlands,Silver,1420.01,8,1,1
30536898,11,47,53,F,F,Midlands,Wales & West,Silver,3000,5,0,0
30538335,9,72,33,D,M,Midlands,Midlands,Silver,5000,6,0,0
30538807,7,49,8,B,,South East,London,Silver,3000,13,0,0
30539161,8,53,22,C,F,North,N East,Tin,0.01,7,0,0
30540135,8,49,33,D,M,Midlands,East,Gold,12000,2,0,0
30541263,12,60,44,E,M,Midlands,Wales & West,Tin,0.01,5,0,0
30543142,8,43,52,F,U,South East,London,Gold,12000,2,0,0
30544807,13,77,14,B,M,North,N West,Silver,180,12,0,0
30546931,13,33,49,F,F,Midlands,East,Silver,1575,5,1,1
30547202,7,63,16,C,F,South East,London,Gold,12000,8,0,0
30548748,7,32,21,C,F,South East,London,Platinum,41000,5,0,0
30549035,10,75,51,F,F,Midlands,Midlands,Silver,3000,9,0,0
30549051,,74,11,B,F,Midlands,East,Gold,7500,5,0,0
30550173,8,33,34,D,M,South East,S & S East,Tin,0.01,4,0,0
30553679,11,77,43,E,M,Scottish,Border,Gold,13500,13,0,0
30554071,5,29,25,C,F,South East,London,Tin,0.01,8,1,1
30558360,7,74,14,B,M,Midlands,Midlands,Gold,14119,9,0,0
30559995,9,,2,A,U,Midlands,Midlands,Silver,3000,3,0,0
30561728,9,,52,F,M,Midlands,Midlands,Silver,5000,4,0,0
30565928,24,53,30,D,F,South East,S & S East,Gold,9500,10,1,2
30566797,2,73,14,B,F,,,Gold,9000,11,0,0
30569737,9,,50,F,F,Midlands,Midlands,Tin,0.01,4,0,0
30570034,11,49,44,E,F,South East,S & S East,Tin,0.01,4,0,0
30570557,4,64,14,B,F,Midlands,Midlands,Gold,6000,2,0,0
30571820,5,73,51,F,F,North,Yorkshire,Silver,500,9,0,0
30573335,11,73,37,E,F,North,Yorkshire,Silver,4419.56,25,1,1
30573645,9,34,23,C,M,Scottish,N Scot,Silver,2000,5,0,0
30574994,8,37,34,D,M,South East,London,Tin,0.01,5,1,1
30577632,,79,42,E,M,Midlands,Wales & West,Silver,1000,7,0,0
30577721,8,43,49,F,F,Scottish,N Scot,Tin,0.01,4,0,0
30579120,5,48,32,D,M,Scottish,Border,Silver,1000,5,0,0
30580102,21,36,23,C,F,South West,S West,Gold,20000,1,1,3
30580528,4,59,19,C,F,Midlands,Wales & West,Gold,9000,5,0,0
30580811,9,53,10,B,F,South East,London,Silver,2500,15,0,0
30582032,15,71,53,F,F,Midlands,East,Silver,4000,12,1,1
30583438,4,35,38,E,F,Midlands,Midlands,Tin,0.01,5,0,0
30584140,,66,44,E,F,South East,S & S East,Tin,0.01,9,0,0
30584639,7,41,,,F,South East,S & S East,Gold,6000,4,1,1
30585880,8,60,38,E,M,South East,London,Silver,3000,1,0,0
30587123,14,69,14,B,U,Midlands,Midlands,Gold,15000,17,0,0
30587654,9,59,,,F,Midlands,Midlands,Tin,0.01,9,0,0
30588480,6,62,37,E,F,North,N West,Tin,0.01,5,1,1
30591929,4,49,51,F,,Midlands,Wales & West,Platinum,20698.7,3,0,0
30592127,8,,50,F,,South East,London,Tin,0.01,7,0,0
30600944,9,72,15,B,F,North,N East,Silver,3000,14,0,0
30601347,7,71,28,D,M,South East,London,Gold,12000,8,0,0
30601835,15,53,,,F,Midlands,Ulster,Gold,6000,4,0,0
30602386,,36,29,D,F,South East,London,Tin,0.01,7,0,0
30603927,,52,19,C,M,South East,S & S East,Silver,600,2,1,1
30610907,8,60,44,E,F,South East,London,Silver,420,7,0,0
30611083,7,70,28,D,F,South East,S & S East,Gold,6000,1,0,0
30612217,7,63,20,C,M,North,Yorkshire,Gold,6000,4,0,0
30613000,10,42,18,C,,Midlands,Wales & West,Gold,7500,4,0,0
30613825,14,47,5,B,M,South East,S & S East,Gold,12000,7,0,0
30614333,5,68,22,C,,Midlands,Midlands,Silver,1800,9,0,0
30614961,14,54,47,F,F,North,N West,Silver,100,10,0,0
30615097,3,59,10,B,M,South East,London,Silver,1000,5,1,1
30615909,9,61,28,D,M,South East,London,Platinum,20639.17,3,0,0
30617219,8,62,12,B,M,South East,London,Gold,12000,3,0,0
30617243,15,33,45,E,F,Midlands,Wales & West,Silver,360,9,1,1
30617847,9,60,28,D,F,Midlands,Wales & West,Tin,0.01,5,0,0
30618207,,78,13,B,F,South East,S & S East,Silver,4000,8,0,0
30619874,,33,51,F,F,South East,London,Tin,0.01,7,1,1
30620430,13,31,35,D,M,Scottish,C Scotland,Gold,6000,3,1,2
30621178,10,52,13,B,F,North,N West,Gold,6053.35,5,0,0
30621429,8,67,8,B,U,South East,London,Tin,0.01,9,0,0
30622530,10,46,41,E,F,South East,S & S East,Silver,1000,12,0,0
30625041,5,52,37,E,U,Midlands,Midlands,Gold,10989.57,8,0,0
30625386,6,40,10,B,F,South East,London,Silver,1200.01,5,0,0
30625629,14,34,40,E,F,South East,London,Silver,1000,6,1,1
30626072,6,46,51,F,,Midlands,Wales & West,Tin,0.01,5,0,0
30626110,6,,43,E,F,Midlands,Wales & West,Tin,0.01,8,0,0
30627834,6,36,47,F,M,Midlands,East,Tin,0.01,5,0,0
30628431,8,53,41,E,F,South East,S & S East,Gold,6000,7,0,0
30631424,7,67,4,A,F,South East,London,Tin,0.01,7,0,0
30632714,13,36,14,B,M,South East,London,Silver,800,9,1,1
30633303,8,45,21,C,M,South East,London,Tin,0.01,6,0,0
30634202,6,65,19,C,M,Midlands,Midlands,Platinum,31065,8,0,0
30634636,5,37,22,C,U,South East,London,Silver,1220,5,0,0
30634970,10,56,8,B,F,Midlands,East,Silver,5000,6,0,0
30636140,8,50,53,F,M,North,Yorkshire,Gold,6000,10,0,0
30638550,7,63,27,D,M,South East,London,Silver,1000,5,0,0
30638585,6,52,10,B,,North,N West,Silver,2400,2,0,0
30638941,8,72,25,C,F,Midlands,East,Silver,200,30,0,0
30639409,5,70,9,B,F,South East,London,Silver,2000,28,0,0
30640180,7,74,37,E,M,North,N West,Silver,3000,21,0,0
30640822,2,61,6,B,F,South East,S & S East,Silver,0.02,,0,0
30640938,8,63,15,B,M,South West,S West,Silver,3000,6,0,0
30641292,10,37,51,F,F,North,N West,Tin,0.01,5,1,1
30641942,,64,8,B,F,South East,London,Gold,10103.01,9,0,0
30643066,4,35,17,C,M,Scottish,C Scotland,Silver,2000,6,0,0
30646170,7,41,52,F,F,Midlands,Midlands,Gold,6000,1,0,0
30647282,6,75,12,B,F,South East,London,Gold,6105.32,16,0,0
30647983,,51,37,E,F,Midlands,East,Silver,1000,5,0,0
30649161,14,67,12,B,F,North,N East,Silver,3000,8,1,1
30651808,14,45,18,C,F,South East,S & S East,Silver,50.01,8,0,0
30653150,10,42,53,F,M,North,N West,Silver,300,9,0,0
30653959,15,40,50,F,F,Midlands,Wales & West,Silver,1000,4,0,0
30653983,3,30,19,C,F,Midlands,Wales & West,Gold,12300,9,1,1
30654629,8,41,47,F,U,Scottish,C Scotland,Tin,0.01,4,0,0
30656001,9,48,22,C,F,South East,London,Silver,700,1,0,0
30656249,8,73,14,B,U,South East,S & S East,Gold,7400,8,0,0
30657911,8,62,38,E,M,South East,S & S East,Silver,1000,9,0,0
30658861,6,50,23,C,F,Midlands,East,Gold,6035.35,5,0,0
30660378,6,63,34,D,F,Midlands,Midlands,Gold,6000,1,0,0
30662788,8,65,28,D,F,Midlands,Midlands,Silver,500,16,0,0
30666104,12,77,18,C,F,North,N West,Gold,6168.13,10,1,1
30668484,18,56,30,D,F,South East,S & S East,Gold,14100,,1,2
30668727,9,46,32,D,F,Midlands,East,Silver,2500,1,0,0
30669065,9,66,50,F,F,Midlands,East,Gold,12869.97,11,0,0
30671302,19,31,52,F,F,South East,London,Tin,0.01,5,1,2
30671515,7,61,53,F,,South East,London,Platinum,21700,4,0,0
30671973,8,44,35,D,M,Scottish,Border,Tin,0.01,4,0,0
30673089,12,59,22,C,F,Scottish,N Scot,Tin,0.01,5,1,1
30675111,7,49,12,B,,Midlands,Midlands,Tin,0.01,4,0,0
30678633,10,39,24,C,F,South East,London,Tin,0.01,6,1,1
30680530,14,75,27,D,,Midlands,Midlands,Gold,6053.35,10,1,1
30681634,7,,51,F,F,North,Yorkshire,Silver,1000,4,1,1
30684137,5,58,27,D,F,Midlands,East,Gold,9000,4,0,0
30684684,13,30,43,E,F,South East,S & S East,Silver,2400,9,1,1
30685087,5,46,16,C,M,Midlands,East,Gold,9100,4,0,0
30685729,9,36,18,C,F,North,N East,Tin,0.01,10,1,1
30687136,5,56,14,B,F,Midlands,Midlands,Gold,6053.35,5,0,0
30690404,10,39,14,B,F,South East,London,Tin,0.01,5,1,1
30691354,10,76,8,B,F,Scottish,C Scotland,Gold,12000,8,0,0
30692709,9,41,12,B,F,South East,London,Gold,12000,6,0,0
30693012,10,60,1,A,U,South East,London,Silver,2000,1,0,0
30693462,4,,34,D,F,Midlands,East,Tin,0.01,7,0,0
30694353,3,37,19,C,F,Scottish,N Scot,Tin,0.01,5,1,1
30695538,12,63,4,A,F,South East,London,Gold,10000,4,1,1
30696658,8,67,27,D,,Midlands,East,Gold,6000,4,0,0
30705150,5,55,2,A,M,North,N East,Silver,500,9,0,0
30705401,10,36,22,C,F,,,Silver,5000,2,1,1
30705622,8,54,49,F,F,North,Yorkshire,Gold,9000,8,0,0
30705924,6,35,25,C,F,South East,London,Silver,1000,5,0,0
30709636,4,68,20,C,M,North,N West,Silver,2000,8,0,0
30709954,7,35,53,F,U,Midlands,Wales & West,Tin,0.01,8,0,0
30713439,8,34,42,E,F,South East,London,Silver,500,8,0,0
30714338,5,36,17,C,F,Scottish,C Scotland,Tin,0.01,5,0,0
30715911,8,53,32,D,U,Midlands,Midlands,Silver,1480,10,0,0
30718724,8,50,52,F,,Scottish,C Scotland,Tin,0.01,7,0,0
30720435,8,50,2,A,M,South East,London,Gold,6105.32,7,0,0
30721334,5,33,34,D,F,Midlands,Midlands,Tin,0.01,5,0,0
30721946,6,34,34,D,F,South East,London,Tin,0.01,5,1,1
30722551,5,50,32,D,F,South East,London,Silver,0.02,7,0,0
30723620,9,51,52,F,F,North,N West,Tin,0.01,4,0,0
30725194,13,38,44,E,F,Midlands,Midlands,Tin,0.01,10,1,1
30728185,15,73,8,B,F,South East,S & S East,Silver,2000,6,0,0
30728487,10,46,12,B,M,Scottish,N Scot,Tin,0.01,5,0,0
30729661,13,39,37,E,M,South East,S & S East,Silver,1600,4,1,1
30730112,5,57,38,E,,Scottish,C Scotland,Gold,6107.64,6,0,0
30730775,11,44,1,A,U,Midlands,East,Gold,6000,17,0,0
30732611,8,69,8,B,M,South East,London,Gold,19105.32,7,0,0
30737915,21,41,51,F,F,South East,London,Tin,0.01,4,1,2
30738598,6,,,,F,North,N West,Tin,0.01,7,1,1
30744016,8,47,27,D,F,North,N West,Gold,6000.01,7,1,1
30744377,6,47,22,C,F,South East,S & S East,Gold,12106.69,7,0,0
30745489,5,,14,B,U,Midlands,Midlands,Gold,6000.01,8,0,0
30747759,12,,47,F,F,North,N East,Tin,0.01,5,0,0
30752191,5,50,24,C,U,Midlands,Midlands,Tin,0.01,5,0,0
30759552,7,66,16,C,M,South East,London,Gold,12000,5,0,0
30759692,15,60,27,D,F,,,Silver,2000,2,0,0
30761131,9,38,35,D,U,Midlands,Wales & West,Tin,0.01,10,0,0
30761670,2,74,12,B,F,South East,S & S East,Silver,1271.22,18,0,0
30762340,15,76,5,B,F,Midlands,Midlands,Gold,6053.35,6,0,0
30763169,6,,4,A,F,North,N West,Gold,12000,14,0,0
30763339,12,,53,F,F,Midlands,Midlands,Silver,2000,4,1,1
30763584,6,61,19,C,,Midlands,East,Silver,4000,4,0,0
30764300,7,43,31,D,M,Scottish,C Scotland,Gold,8088.46,7,1,1
30764742,5,51,38,E,M,South East,London,Silver,550,9,0,0
30767202,6,60,8,B,M,South East,London,Gold,10000,4,0,0
30767539,,48,22,C,F,North,Yorkshire,Tin,0.01,5,0,0
30769159,8,48,4,A,M,South East,London,Silver,3000,2,0,0
30769698,9,79,6,B,F,North,Yorkshire,Gold,10220.18,7,0,0
30775396,11,54,19,C,U,South West,S West,Gold,11000,4,0,0
30776058,,62,5,B,F,Midlands,East,Gold,5500,6,0,0
30777208,5,71,34,D,F,North,N West,Silver,3691.85,11,0,0
30779685,12,41,32,D,F,Midlands,Wales & West,Tin,0.01,8,1,2
30782945,14,,,,F,South East,London,Tin,0.01,7,0,0
30783216,8,36,29,D,F,South East,London,Tin,0.01,8,1,1
30783623,12,57,44,E,M,North,Yorkshire,Gold,12000,5,0,0
30783771,8,34,29,D,F,South East,London,Tin,0.01,4,1,1
30784867,8,67,32,D,F,Midlands,Midlands,Tin,0.01,5,0,0
30785162,12,59,13,B,F,North,N West,Tin,0.01,9,1,1
30785952,5,71,52,F,F,Midlands,Wales & West,Gold,12000,1,0,0
30786142,3,74,52,F,,Scottish,Border,Silver,2500,3,0,0
30791014,11,54,7,B,,South East,London,Tin,0.01,8,1,2
30791405,10,55,20,C,,South East,London,Tin,0.01,16,1,2
30792266,5,49,52,F,F,Scottish,C Scotland,Silver,5000,1,0,0
30795427,11,56,31,D,F,,,Gold,12000,1,1,1
30796741,10,61,6,B,,South West,S West,Silver,920.22,21,0,0
30798132,6,71,8,B,F,South East,S & S East,Silver,2500,12,0,0
30798736,4,35,12,B,F,North,N West,Gold,6000,1,0,0
30799147,11,63,12,B,F,North,N West,Gold,10750,10,0,0
30799953,9,72,13,B,U,Midlands,Midlands,Gold,6000,4,0,0
30801176,5,51,49,F,F,North,Yorkshire,Tin,0.01,8,0,0
30801982,20,38,37,E,F,Midlands,Midlands,Gold,7500,1,1,1
30802490,12,43,52,F,F,Midlands,East,Tin,0.01,4,1,1
30802784,6,38,24,C,F,South East,London,Tin,0.01,8,1,1
30805716,,68,27,D,M,North,N West,Tin,0.01,5,0,0
30806224,13,59,48,F,F,South East,London,Silver,3000,3,1,1
30808324,11,55,28,D,,South West,S West,Tin,0.01,5,0,0
30808561,8,48,53,F,F,Midlands,Wales & West,Silver,1620,1,0,0
30809398,17,50,6,B,M,South East,S & S East,Silver,2000,5,1,2
30809630,8,,7,B,F,South East,S & S East,Silver,50.01,8,0,0
30810159,11,43,35,D,F,South East,London,Tin,0.01,9,0,0
30813808,13,55,47,F,M,Midlands,Midlands,Silver,600,5,0,0
30814359,10,39,2,A,F,Midlands,Midlands,Silver,1000,5,1,1
30814987,4,46,32,D,U,North,Yorkshire,Gold,12000,2,0,0
30816548,7,39,24,C,,Midlands,Midlands,Tin,0.01,8,0,0
30816912,7,63,24,C,F,Midlands,East,Gold,6000,2,0,0
30816955,9,75,51,F,F,South East,London,Silver,1000,11,0,0
30818141,5,42,33,D,F,Midlands,Wales & West,Tin,0.01,5,1,1
30818818,12,53,33,D,M,Midlands,Midlands,Silver,25,11,0,0
30820022,10,70,37,E,M,North,N West,Platinum,24741.46,5,0,0
30820723,9,69,36,E,,South East,London,Gold,14000,14,0,0
30820901,11,,49,F,F,Midlands,Wales & West,Gold,16000,2,1,1
30821533,8,78,20,C,U,Midlands,Wales & West,Silver,3000,4,0,0
