"","Area","Perimeter","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent","Class"
"1791",185419,1464.779,564.9602844,386.6795805,0.699021761,187253,0.789482839,"BOMBAY"
"1792",188346,1900.561,662.1754914,347.1706894,0.853668287,195940,0.645318413,"BOMBAY"
"1793",45826,735.403,338.1821571,185.5944076,0.80152866,47584,0.69320996,"SIRA"
"1794",55178,978.699,319.5308893,225.0223153,0.776552609,70714,0.752403716,"SIRA"
"1795",54818,1196.824,368.4356909,209.4857064,0.848084633,54508,0.635851281,"HOROZ"
"1796",43725,1034.886,270.483973,190.0199432,0.734424282,60716,0.687656713,"SIRA"
"1797",77792,1344.18,398.1610773,224.494339,0.813860842,76299,0.798305653,"CALI"
"1798",83085,919.784,416.193088,270.043153,0.744412519,81559,0.817659909,"CALI"
"1799",35901,958.463,232.8621533,187.8435092,0.552611411,32920,0.770734463,"SEKER"
"1800",176042,1743.923,623.2913239,358.2972123,0.81165135,177735,0.737591519,"BOMBAY"
"1801",52287,747.28,381.4577899,184.3246335,0.876546106,69090,0.639347329,"HOROZ"
"1802",50215,1115.644,374.9012919,172.3706153,0.88917967,65876,0.664823578,"HOROZ"
"1803",58848,816.71,376.885069,211.3185019,0.884502891,55661,0.779844888,"HOROZ"
"1804",45560,925.849,296.2762951,198.2019014,0.759475296,45214,0.686270841,"SIRA"
"1805",47187,708.755,364.5825884,179.1391986,0.829767482,54220,0.701447825,"HOROZ"
"1806",57877,1096.941,401.7183419,203.2689706,0.849419677,60450,0.583397825,"HOROZ"
"1807",139710,1358.215,500.8132563,356.0356849,0.743223012,142169,0.772331739,"BOMBAY"
"1808",40612,537.06,256.9879951,181.0253526,0.627040699,39979,0.771050962,"SEKER"
"1809",50021,925.443,356.7261696,175.4820602,0.872660044,37327,0.63306648,"HOROZ"
"1810",185487,1551.678,685.0709562,340.3822097,0.832211871,190268,0.847429946,"BOMBAY"
"1811",155430,1637.212,593.3180139,342.6016245,0.758411162,155124,0.784346833,"BOMBAY"
"1812",73488,1223.441,384.4569411,253.4106017,0.743514821,92958,0.777571416,"CALI"
"1813",46113,1073.576,305.0628236,155.9463718,0.818558698,41809,0.727065643,"SIRA"
"1814",48113,829.151,263.6783027,209.0636592,0.589883873,46813,0.773865245,"SEKER"
"1815",80131,1199.867,419.281149,241.7833034,0.782193339,81786,0.774956422,"CALI"
"1816",69732,1145.755,414.8496229,215.1403481,0.806800757,68256,0.792602914,"CALI"
"1817",55382,805.829,361.6269388,166.6666443,0.887461764,54512,0.775679681,"HOROZ"
"1818",37673,934.962,252.5735262,208.3828446,0.589043663,36465,0.770116986,"SEKER"
"1819",162318,1459.154,591.2146314,362.2053808,0.753946992,161073,0.80435549,"BOMBAY"
"1820",56431,819.943,397.2521305,177.5870213,0.851803702,62338,0.73107855,"CALI"
"1821",43181,713.219,226.6114525,207.2207707,0.602986951,41869,0.77968937,"SEKER"
"1822",46531,990.266,262.6031722,204.125413,0.545107994,40532,0.77119161,"SEKER"
"1823",41048,688.818,262.1422935,209.2890999,0.752382544,42272,0.729048664,"DERMASON"
"1824",73983,990.178,402.0088764,222.9603844,0.816853818,61777,0.757736186,"CALI"
"1825",52234,842.288,334.3373097,227.6891171,0.829644925,67116,0.793976468,"SIRA"
"1826",41214,526.101,243.8427897,174.1008533,0.541288213,39035,0.778074458,"SEKER"
"1827",174490,1777.458,594.2594349,356.8603145,0.796206378,177976,0.79011992,"BOMBAY"
"1828",67250,1038.047,434.5143854,186.4878751,0.885253403,72306,0.793188558,"HOROZ"
"1829",78300,1385.4,457.0412929,257.2388463,0.858576313,82299,0.78220483,"CALI"
"1830",143781,1545.041,517.6599486,353.1617733,0.762397443,147240,0.764764625,"BOMBAY"
"1831",51558,725.673,339.9276629,176.0905713,0.841639391,54025,0.832691275,"HOROZ"
"1832",28599,886.634,255.5154678,162.6265374,0.786791893,27125,0.707762368,"DERMASON"
"1833",39767,809.137,332.7938536,179.0918553,0.847368528,40467,0.619069362,"HOROZ"
"1834",58995,1115.556,420.6905831,190.8871125,0.87035029,74252,0.632619045,"HOROZ"
"1835",49936,1081.843,339.4906291,204.5111655,0.756833115,51069,0.800816617,"SIRA"
"1836",36971,928.784,269.7019754,187.4147851,0.76028754,38235,0.816685429,"DERMASON"
"1837",208422,1713.309,643.2028366,378.7629712,0.796042997,196478,0.738955658,"BOMBAY"
"1838",42691,587.656,270.2011561,186.6461582,0.571636234,39301,0.772250618,"SEKER"
"1839",40623,587.879,252.8077903,161.707168,0.765853242,36178,0.778997752,"DERMASON"
"1840",84078,1261.682,426.3035028,275.2447717,0.799631171,87525,0.79911238,"CALI"
"1841",36809,672.156,256.0635114,182.3119145,0.525031595,41636,0.778534765,"SEKER"
"1842",35518,705.645,261.6321882,190.0528979,0.631534528,38273,0.736971497,"SEKER"
"1843",32644,958.163,246.865946,180.4610279,0.802365363,31835,0.715378459,"DERMASON"
"1844",29436,758.984,258.9256789,138.3404358,0.809774141,19175,0.773132594,"DERMASON"
"1845",56132,1126.264,377.3118554,185.7556384,0.857008157,55488,0.595936347,"HOROZ"
"1846",54087,703.742,331.9689179,216.1134615,0.731302561,55259,0.774576068,"SEKER"
"1847",85176,1061.257,462.2206721,235.209688,0.898511694,86026,0.712718975,"CALI"
"1848",34746,943.842,228.2071105,218.0617364,0.619627836,37585,0.776044256,"SEKER"
"1849",58941,1079.281,353.286819,231.3188294,0.812334316,63975,0.743001675,"HOROZ"
"1850",42071,563.005,289.6905483,217.2284105,0.628443958,57074,0.734371843,"SEKER"
"1851",35247,903.676,251.940683,175.583276,0.652116964,33456,0.764254997,"DERMASON"
"1852",80217,1073.98,395.123943,214.0501866,0.846455451,80901,0.827036759,"CALI"
"1853",72500,842.84,419.7336949,199.3076884,0.821641173,72175,0.804238696,"CALI"
"1854",24318,796.935,224.3364484,137.1448117,0.714477853,22311,0.708126809,"DERMASON"
"1855",179929,1615.406,593.0100023,349.7779849,0.77467183,180754,0.795919754,"BOMBAY"
"1856",174293,1888.752,642.385194,353.3156655,0.854918251,176391,0.725640677,"BOMBAY"
"1857",37697,625.894,285.3142514,165.5374589,0.742562421,40329,0.798537496,"DERMASON"
"1858",27812,790.401,226.1200002,151.6831192,0.787236343,26791,0.799216446,"DERMASON"
"1859",30968,501.594,258.1017013,151.803445,0.74580985,30034,0.751993272,"DERMASON"
"1860",164103,1455.657,619.7895941,380.0187015,0.764547512,162949,0.734231799,"BOMBAY"
"1861",63907,809.504,344.7494544,238.8512246,0.835029206,64489,0.787247879,"CALI"
"1862",23668,471.692,219.7035656,131.2166735,0.773595027,40456,0.746820538,"DERMASON"
"1863",29022,548.569,221.6006696,172.3854565,0.653663832,28504,0.738131715,"DERMASON"
"1864",37018,964.113,272.3150182,176.6090551,0.702119424,23274,0.770638534,"DERMASON"
"1865",40709,631.18,263.1226794,201.6855397,0.732030758,36184,0.748433754,"DERMASON"
"1866",31907,518.035,231.2399882,177.8503467,0.739912781,33215,0.739810752,"DERMASON"
"1867",69523,1174.885,360.5399985,257.5006206,0.827730211,71773,0.73521097,"CALI"
"1868",177227,1692.072,605.3520511,374.5698862,0.818179073,174613,0.818074603,"BOMBAY"
"1869",44070,611.939,303.8470789,177.7593995,0.739703206,44406,0.732071279,"SEKER"
"1870",54095,769.986,404.1625506,164.408929,0.87412356,53610,0.733465872,"HOROZ"
"1871",25959,807.971,225.6429754,162.56451,0.755500476,26269,0.70555604,"DERMASON"
"1872",45391,996.532,292.0412907,184.7234663,0.710684761,44104,0.702678975,"SIRA"
"1873",30562,733.971,262.9495307,142.4445054,0.700136144,31814,0.781893145,"DERMASON"
"1874",28847,939.742,251.1291137,188.7012678,0.714335232,47905,0.785530266,"DERMASON"
"1875",48916,1037.073,334.7265926,183.0927241,0.871254571,51616,0.651594018,"HOROZ"
"1876",36487,624.8,256.9658851,171.6426136,0.751873598,34524,0.750080074,"DERMASON"
"1877",34045,853.822,260.6493634,181.0813152,0.837767367,49359,0.679771255,"DERMASON"
"1878",165420,1822.062,600.9803459,335.7467429,0.751006096,169130,0.782320311,"BOMBAY"
"1879",28995,700.324,222.6847984,170.9403593,0.750074117,30107,0.78055285,"DERMASON"
"1880",50479,760.884,352.6876484,159.8274731,0.919730166,63487,0.726035362,"HOROZ"
"1881",154010,1417.81,550.4389389,385.1870272,0.776550402,140209,0.841015161,"BOMBAY"
"1882",70601,1286.902,403.6520452,243.1139209,0.772262354,71517,0.807550008,"CALI"
"1883",59437,867.725,432.5650136,188.2209707,0.891254902,61916,0.706411543,"HOROZ"
"1884",30516,550.887,271.9511163,185.8328884,0.76214738,34150,0.744579469,"DERMASON"
"1885",42043,605.845,305.650613,187.2124226,0.772612289,42280,0.785850411,"SEKER"
"1886",58480,859.763,362.9967177,182.6511649,0.840505859,77852,0.638706485,"HOROZ"
"1887",22630,552.409,221.7277938,153.9375923,0.736845116,22828,0.689895435,"DERMASON"
"1888",63278,1089.993,375.3603513,221.0352152,0.79989475,63722,0.763019763,"CALI"
"1889",160799,1436.943,519.4203553,368.2924778,0.746468413,162448,0.775408963,"BOMBAY"
"1890",26920,499.457,219.6467755,132.633145,0.757154718,28625,0.725397506,"DERMASON"
"1891",47193,987.203,349.0404266,176.3481527,0.929034527,47756,0.779297355,"HOROZ"
"1892",146003,1528.929,519.5908748,360.1690714,0.776471683,146759,0.768322456,"BOMBAY"
"1893",42999,936.423,277.1606597,191.2396696,0.72796362,44403,0.802758188,"SIRA"
"1894",48004,660.298,303.1355606,204.1270752,0.737891898,46744,0.781877493,"SIRA"
"1895",60436,1170.766,392.7426189,219.3824619,0.863712674,58599,0.597265226,"HOROZ"
"1896",200060,1956.082,587.6282983,406.3251849,0.733653419,189083,0.787833091,"BOMBAY"
"1897",33540,806.826,237.8509866,190.7097581,0.540876579,38387,0.783469221,"SEKER"
"1898",40909,972.885,264.9736219,193.6801462,0.597383474,55329,0.775828415,"SEKER"
"1899",67681,973.555,394.9548408,222.3647206,0.787046133,65988,0.820984425,"CALI"
"1900",67811,1121.943,372.4280758,207.5083785,0.744954333,66104,0.775866733,"CALI"
"1901",53669,879.077,377.9891636,170.2379982,0.851829939,51916,0.778562235,"HOROZ"
"1902",46137,812.34,281.237667,214.8245392,0.582802506,48494,0.745477666,"SEKER"
"1903",36577,497.553,231.7266474,210.7207002,0.471956777,33765,0.785866317,"SEKER"
"1904",28585,710.423,259.8650992,141.360071,0.765049967,28012,0.695660707,"DERMASON"
"1905",29202,633.39,241.4616298,196.4064719,0.690454876,31809,0.767772278,"DERMASON"
"1906",45667,902.675,302.0920577,188.2469512,0.76957071,45198,0.796186138,"SIRA"
"1907",39371,976.023,237.3987206,187.2239285,0.599551545,42813,0.790604872,"SEKER"
"1908",47344,990.775,331.5869593,185.7763405,0.774116857,33480,0.774755916,"SIRA"
"1909",59527,1193.45,412.2103253,202.3971341,0.842574659,58941,0.727109591,"HOROZ"
"1910",37492,850.873,289.1742748,168.9985705,0.680463763,38839,0.795642127,"DERMASON"
"1911",183919,1843.14,578.8830875,384.5299131,0.785376774,187679,0.81838523,"BOMBAY"
"1912",32335,922.491,238.2518263,159.1815386,0.733655339,33293,0.709005487,"DERMASON"
"1913",54329,1036.346,380.8410818,202.6355659,0.903674737,54100,0.65628638,"HOROZ"
"1914",46301,1026.828,300.4795004,161.3454112,0.818015212,47781,0.809701361,"SIRA"
"1915",54064,1163.52,314.6536701,182.7180483,0.801577809,54172,0.733946197,"HOROZ"
"1916",43993,1054.847,257.6276458,184.0928243,0.650524686,43220,0.780009476,"SEKER"
"1917",193309,1667.095,651.5147552,403.9753824,0.83545319,195489,0.821352504,"BOMBAY"
"1918",26611,739.719,205.3287511,172.0822005,0.714334598,26116,0.789214031,"DERMASON"
"1919",41723,832.772,284.5641983,206.1476531,0.611327955,57511,0.771737262,"SEKER"
"1920",168723,1795.136,588.958778,393.1114829,0.727398016,171708,0.767570933,"BOMBAY"
"1921",52514,1131.019,361.4881003,187.1006364,0.919021635,57606,0.610332509,"HOROZ"
"1922",55149,1131.437,334.365452,222.1569235,0.765692739,56729,0.795279587,"SIRA"
"1923",73363,1211.263,381.6566604,251.7300441,0.775088563,74654,0.796248167,"CALI"
"1924",165746,1474.298,577.3555442,374.854617,0.781546838,166544,0.806736161,"BOMBAY"
"1925",58432,966.134,385.2571754,175.8692204,0.911325388,58265,0.637314333,"HOROZ"
"1926",39833,816.167,289.6291606,191.8940141,0.863355672,43566,0.812377377,"SIRA"
"1927",79644,1076.982,436.5589274,229.5202887,0.779826531,81493,0.746655683,"CALI"
"1928",81439,937.501,402.3796625,261.6054709,0.827259659,82650,0.764852382,"CALI"
"1929",177142,1420.13,591.2965916,387.5390952,0.705616686,172152,0.7451597,"BOMBAY"
"1930",141388,1375.426,537.3727681,366.1812926,0.698628319,129473,0.776564078,"BOMBAY"
"1931",34829,823.317,215.7210302,185.0817201,0.485197768,38275,0.794925396,"SEKER"
"1932",35161,983.413,212.992012,196.8999154,0.465440498,35102,0.77767188,"SEKER"
"1933",56897,1003.882,409.4568754,166.7757526,0.944908983,59336,0.79065855,"HOROZ"
"1934",139370,1359.333,539.4482226,356.6196759,0.787877994,143772,0.763177503,"BOMBAY"
"1935",38482,761.676,262.7842971,184.8772684,0.65905696,38011,0.771629445,"SEKER"
"1936",36966,772.871,263.313009,204.94485,0.745698392,37870,0.717580889,"DERMASON"
"1937",25147,603.499,221.0232535,150.1270163,0.661866514,42322,0.734507892,"DERMASON"
"1938",38662,710.654,248.6219781,216.0749397,0.601172524,39435,0.76935049,"SEKER"
"1939",154912,1703.724,559.1125541,348.8163096,0.730468047,158478,0.752855146,"BOMBAY"
"1940",50080,863.856,312.1271137,194.7933202,0.789345292,48855,0.79518547,"SIRA"
"1941",40633,711.329,236.7812423,175.7744554,0.591900846,54920,0.788893352,"SEKER"
"1942",45737,1049.743,269.6702362,178.2810935,0.729387919,49028,0.748751587,"SIRA"
"1943",42674,721.252,286.7873236,213.9092448,0.745652391,42275,0.763574631,"SEKER"
"1944",37322,971.2,206.2769452,214.4111217,0.406233082,36489,0.788760632,"SEKER"
"1945",45666,824.88,323.6300581,191.6332946,0.847203328,47105,0.618628913,"HOROZ"
"1946",97109,1394.893,487.9592944,288.7927726,0.802940375,114223,0.726080015,"CALI"
"1947",75687,1328.421,413.2994911,237.2164909,0.883275302,76183,0.800293715,"CALI"
"1948",172787,1433.856,568.877855,406.9205953,0.751321567,175449,0.809000015,"BOMBAY"
"1949",38800,712.964,251.922541,170.4304455,0.546986022,39985,0.765047035,"SEKER"
"1950",66614,1192.701,386.2457658,207.4784453,0.855686592,72166,0.694589491,"CALI"
"1951",54275,863.036,418.8211677,172.838872,0.914370426,56717,0.597690242,"HOROZ"
"1952",38970,695.028,260.0053509,195.2712499,0.568938445,55051,0.756542991,"SEKER"
"1953",182230,1864.963,587.6732311,373.3305755,0.814751483,184578,0.833092214,"BOMBAY"
"1954",44190,938.036,305.8901725,198.3016787,0.892721218,44759,0.796029777,"HOROZ"
"1955",149656,1733.206,533.6631346,398.9406206,0.706015789,156809,0.793121801,"BOMBAY"
"1956",40115,746.296,257.0036724,161.1942299,0.724704888,40721,0.799244851,"SIRA"
"1957",29005,821.053,265.2946066,153.9637048,0.732119875,30304,0.769314649,"DERMASON"
"1958",50291,790.765,324.4700688,197.892567,0.889396335,46139,0.674551908,"HOROZ"
"1959",182494,1557.777,602.6230257,415.9801388,0.731886247,188539,0.740433157,"BOMBAY"
"1960",26028,485.88,234.3935591,128.8076803,0.791497347,43210,0.710416854,"DERMASON"
"1961",37958,613.06,310.4964623,149.5446433,0.776876608,55489,0.708093443,"DERMASON"
"1962",40815,687.558,307.0810508,157.5660104,0.763888984,37253,0.665356767,"SIRA"
"1963",39712,994.407,292.3470117,212.091326,0.761722212,43126,0.782525688,"SIRA"
"1964",48764,1015.855,294.2974407,189.618788,0.712004406,50745,0.697465575,"SIRA"
"1965",74509,1023.027,481.2103544,200.0813977,0.861452851,76571,0.801044672,"HOROZ"
"1966",37527,617.752,282.9513005,165.6763319,0.77717804,39611,0.76766252,"DERMASON"
"1967",38961,667.385,285.9820103,205.2326842,0.721594302,39438,0.749525807,"DERMASON"
"1968",41407,990.092,267.7325487,198.2334721,0.787152168,41902,0.747804476,"SIRA"
"1969",48266,1116.257,345.2928259,147.1936619,0.824485702,49718,0.781273091,"HOROZ"
"1970",54116,1043.237,376.5946594,215.4424238,0.859204156,55266,0.61677985,"HOROZ"
"1971",33302,776.284,233.0260408,140.5539496,0.716751238,32444,0.731369528,"DERMASON"
"1972",64474,949.158,355.8879274,224.6578804,0.841368378,66097,0.785752053,"CALI"
"1973",171577,1825.755,578.2939312,407.7413133,0.677471881,173553,0.726772303,"BOMBAY"
"1974",48721,988.905,338.9302206,233.5654365,0.800206576,51209,0.684885344,"SIRA"
"1975",42603,1031.973,289.4615268,209.2309178,0.711124031,42187,0.712354771,"DERMASON"
"1976",38174,994.271,289.2314682,186.5146239,0.820529752,37273,0.816677707,"SIRA"
"1977",34693,673.152,248.7831953,168.2032877,0.765381261,33617,0.74629144,"HOROZ"
"1978",45394,698.586,316.2379691,187.055151,0.765632259,62010,0.734877759,"SIRA"
"1979",39256,653.973,252.3058716,167.8313117,0.810567849,39847,0.798873477,"SIRA"
"1980",208346,1651.978,638.6770882,429.1540172,0.772019252,211549,0.785976414,"BOMBAY"
"1981",41987,773.154,305.2836078,159.7149081,0.739114389,46534,0.733086839,"SIRA"
"1982",196761,1502.779,642.9902974,384.6192181,0.730234483,183696,0.828519382,"BOMBAY"
"1983",47477,727.592,297.2507648,186.4052229,0.75072218,48368,0.726768297,"SIRA"
"1984",65313,1178.579,396.4626756,184.5049438,0.906298354,64977,0.837702421,"HOROZ"
"1985",221072,1931.271,713.2753553,423.4148809,0.793516764,210012,0.735765412,"BOMBAY"
"1986",148457,1575.512,522.1944514,335.4376548,0.804700521,146234,0.697823814,"BOMBAY"
"1987",43918,819.149,322.650125,172.462904,0.91115855,47588,0.694443709,"HOROZ"
"1988",58592,1143.151,400.7865019,198.6015386,0.912443834,56033,0.723172797,"HOROZ"
"1989",159158,1720.403,537.9351274,409.0176574,0.699292713,159505,0.764494416,"BOMBAY"
"1990",57217,1174.101,426.3584089,177.4970932,0.904576244,57163,0.703567887,"HOROZ"
"1991",25606,652.907,196.7897185,180.3979623,0.744801874,29690,0.799199676,"DERMASON"
"1992",71399,1112.34,363.5535159,241.4462725,0.829499815,86522,0.806412245,"CALI"
"1993",43136,907.499,274.3702884,176.5028949,0.79060599,43743,0.749368272,"SIRA"
"1994",47078,762.287,339.0011196,165.11693,0.832486982,45267,0.830681204,"HOROZ"
"1995",91142,1001.007,448.3699198,253.5662268,0.825052625,79399,0.799329176,"CALI"
"1996",49224,807.032,326.8413918,188.1027773,0.779470679,49355,0.717534601,"SIRA"
"1997",67469,1184.539,398.2041105,237.7948805,0.830781464,70770,0.794116557,"HOROZ"
"1998",145782,1643.039,497.4552463,381.0749977,0.769773169,145687,0.778330937,"BOMBAY"
"1999",52067,1055.579,355.1374583,160.8697603,0.881427842,52755,0.65085449,"HOROZ"
"2000",45579,796.894,256.8112,204.2816,0.6392603,45926,0.7529767,"SEKER"
"2001",38513,562.964,260.5711,211.496,0.5450152,53762,0.7428195,"SEKER"
"2002",33376,982.967,264.9564,190.7172,0.8028545,38256,0.7751416,"DERMASON"
"2003",31823,748.602,246.423,145.1114,0.7460819,18477,0.7275888,"DERMASON"
"2004",66062,895.265,357.0103,236.555,0.8157223,53692,0.7053818,"CALI"
"2005",33956,767.279,235.644,154.3719,0.778571,34128,0.7873594,"DERMASON"
"2006",70358,843.441,371.7862,207.9197,0.8469704,71448,0.8071289,"CALI"
"2007",38585,647.166,245.8678,197.7983,0.4645874,35211,0.7581384,"SEKER"
"2008",168101,1725.964,544.784,358.5185,0.7325027,168645,0.8032728,"BOMBAY"
"2009",28063,471.615,213.5311,125.5994,0.7150178,27562,0.7920552,"DERMASON"
"2010",82264,1002.524,431.0308,230.2677,0.8151709,79208,0.6856377,"CALI"
"2011",37704,542.858,226.3232,213.722,0.6757455,39679,0.7748072,"SEKER"
"2012",36954,906.787,287.0609,187.3156,0.7586584,52983,0.7936321,"DERMASON"
"2013",43582,882.224,261.6823,172.1653,0.6893496,44994,0.7941938,"SIRA"
"2014",49714,732.392,310.7769,173.4474,0.7897682,35638,0.6827415,"SIRA"
"2015",48698,1042.371,310.2504,216.7872,0.7839843,63041,0.807901,"SIRA"
"2016",55152,1037.17,362.2245,153.3187,0.8921131,57296,0.7118638,"HOROZ"
"2017",131998,1613.007,500.9012,326.4155,0.7343555,134142,0.808015,"BOMBAY"
"2018",184638,1677.819,581.448,357.6318,0.8191949,188287,0.7800361,"BOMBAY"
"2019",71091,844.53,383.1157,243.1139,0.7888358,71674,0.7300455,"CALI"
"2020",29975,610.14,266.3266,163.9391,0.7190468,16648,0.7229309,"DERMASON"
"2021",36710,849.671,233.2074,197.372,0.6023868,37129,0.8044132,"SEKER"
"2022",66190,986.533,385.415,195.2632,0.7869041,66590,0.723968,"CALI"
"2023",44710,873.341,322.2622,174.7901,0.7444448,44269,0.8152949,"SIRA"
"2024",71538,1209.384,390.2646,222.9471,0.822002,71967,0.678325,"CALI"
"2025",74593,874.208,392.9462,236.5925,0.7595559,74193,0.7147691,"CALI"
"2026",31960,488.216,255.6246,155.7556,0.7863513,32417,0.7184664,"DERMASON"
"2027",43553,945.961,274.5416,163.5986,0.8086281,39438,0.7444095,"SIRA"
